Date,Open*,High,Low,Close**,Volume,Market Cap
10/15/2020,$0.01,$0.01,$0.01,$0.01,"$8,453,346","$92,445,189"
10/14/2020,$0.01,$0.01,$0.01,$0.01,"$8,001,245","$94,163,151"
10/13/2020,$0.01,$0.01,$0.01,$0.01,"$11,148,055","$96,053,068"
10/12/2020,$0.01,$0.01,$0.01,$0.01,"$9,031,325","$99,745,765"
10/11/2020,$0.01,$0.01,$0.01,$0.01,"$6,783,045","$101,893,356"
10/10/2020,$0.01,$0.01,$0.01,$0.01,"$7,311,719","$99,811,980"
10/9/2020,$0.01,$0.01,$0.01,$0.01,"$9,268,517","$98,996,969"
10/8/2020,$0.01,$0.01,$0.01,$0.01,"$5,985,606","$94,093,603"
10/7/2020,$0.01,$0.01,$0.01,$0.01,"$7,404,373","$92,697,386"
10/6/2020,$0.01,$0.01,$0.01,$0.01,"$7,926,864","$91,148,943"
10/5/2020,$0.01,$0.01,$0.01,$0.01,"$6,236,459","$97,944,333"
10/4/2020,$0.01,$0.01,$0.01,$0.01,"$4,501,259","$95,098,133"
10/3/2020,$0.01,$0.01,$0.01,$0.01,"$3,849,271","$95,452,553"
10/2/2020,$0.01,$0.01,$0.01,$0.01,"$6,288,829","$95,145,056"
10/1/2020,$0.01,$0.01,$0.01,$0.01,"$7,430,766","$97,653,581"
9/30/2020,$0.01,$0.01,$0.01,$0.01,"$5,248,946","$101,344,362"
9/29/2020,$0.01,$0.01,$0.01,$0.01,"$5,057,693","$100,721,474"
9/28/2020,$0.01,$0.01,$0.01,$0.01,"$6,720,230","$100,502,507"
9/27/2020,$0.01,$0.01,$0.01,$0.01,"$5,606,815","$103,825,945"
9/26/2020,$0.01,$0.01,$0.01,$0.01,"$4,653,466","$104,397,038"
9/25/2020,$0.01,$0.01,$0.01,$0.01,"$9,654,437","$103,342,798"
9/24/2020,$0.01,$0.01,$0.01,$0.01,"$9,081,608","$99,071,013"
9/23/2020,$0.01,$0.01,$0.01,$0.01,"$8,448,240","$93,568,890"
9/22/2020,$0.01,$0.01,$0.01,$0.01,"$6,337,588","$100,750,022"
9/21/2020,$0.02,$0.02,$0.01,$0.01,"$12,800,903","$99,492,541"
9/20/2020,$0.02,$0.02,$0.02,$0.02,"$7,174,883","$109,769,888"
9/19/2020,$0.02,$0.02,$0.02,$0.02,"$4,769,813","$115,026,190"
9/18/2020,$0.02,$0.02,$0.02,$0.02,"$5,232,055","$115,581,456"
9/17/2020,$0.02,$0.02,$0.02,$0.02,"$5,847,876","$116,944,602"
9/16/2020,$0.02,$0.02,$0.02,$0.02,"$7,552,113","$115,236,235"
9/15/2020,$0.02,$0.02,$0.02,$0.02,"$6,785,282","$117,904,728"
9/14/2020,$0.02,$0.02,$0.02,$0.02,"$6,970,151","$122,364,930"
9/13/2020,$0.02,$0.02,$0.02,$0.02,"$11,323,237","$120,176,677"
9/12/2020,$0.02,$0.02,$0.02,$0.02,"$7,484,009","$124,206,406"
9/11/2020,$0.02,$0.02,$0.02,$0.02,"$5,778,589","$121,375,826"
9/10/2020,$0.02,$0.02,$0.02,$0.02,"$6,739,366","$122,207,917"
9/9/2020,$0.02,$0.02,$0.02,$0.02,"$6,898,701","$119,124,864"
9/8/2020,$0.02,$0.02,$0.02,$0.02,"$6,266,074","$115,734,850"
9/7/2020,$0.02,$0.02,$0.02,$0.02,"$8,006,099","$118,715,787"
9/6/2020,$0.02,$0.02,$0.02,$0.02,"$8,864,143","$119,536,333"
9/5/2020,$0.02,$0.02,$0.02,$0.02,"$12,956,776","$114,919,888"
9/4/2020,$0.02,$0.02,$0.02,$0.02,"$12,108,736","$126,861,983"
9/3/2020,$0.02,$0.02,$0.02,$0.02,"$14,061,121","$124,008,196"
9/2/2020,$0.02,$0.02,$0.02,$0.02,"$15,130,202","$144,324,461"
9/1/2020,$0.02,$0.02,$0.02,$0.02,"$18,595,702","$154,856,451"
8/31/2020,$0.02,$0.02,$0.02,$0.02,"$12,095,859","$156,048,746"
8/30/2020,$0.02,$0.02,$0.02,$0.02,"$14,169,469","$156,534,446"
8/29/2020,$0.02,$0.02,$0.02,$0.02,"$13,818,096","$154,893,534"
8/28/2020,$0.02,$0.02,$0.02,$0.02,"$10,466,842","$151,911,644"
8/27/2020,$0.02,$0.02,$0.02,$0.02,"$17,831,467","$148,485,069"
8/26/2020,$0.02,$0.02,$0.02,$0.02,"$15,782,077","$155,548,498"
8/25/2020,$0.02,$0.02,$0.02,$0.02,"$21,322,399","$153,249,568"
8/24/2020,$0.02,$0.02,$0.02,$0.02,"$15,118,176","$167,093,954"
8/23/2020,$0.02,$0.02,$0.02,$0.02,"$9,195,640","$159,868,593"
8/22/2020,$0.02,$0.02,$0.02,$0.02,"$12,251,616","$163,648,413"
8/21/2020,$0.02,$0.03,$0.02,$0.02,"$20,020,385","$158,763,697"
8/20/2020,$0.02,$0.02,$0.02,$0.02,"$12,307,911","$166,573,871"
8/19/2020,$0.03,$0.03,$0.02,$0.02,"$26,528,846","$159,149,606"
8/18/2020,$0.03,$0.03,$0.02,$0.03,"$22,666,796","$175,941,157"
8/17/2020,$0.03,$0.03,$0.03,$0.03,"$33,830,582","$176,463,613"
8/16/2020,$0.02,$0.03,$0.02,$0.03,"$37,372,391","$175,451,102"
8/15/2020,$0.02,$0.02,$0.02,$0.02,"$28,165,462","$166,017,933"
8/14/2020,$0.03,$0.03,$0.02,$0.02,"$33,093,846","$167,485,515"
8/13/2020,$0.02,$0.03,$0.02,$0.03,"$73,998,134","$173,387,753"
8/12/2020,$0.02,$0.02,$0.02,$0.02,"$14,606,079","$155,796,781"
8/11/2020,$0.02,$0.02,$0.02,$0.02,"$101,944,668","$149,977,075"
8/10/2020,$0.02,$0.02,$0.02,$0.02,"$21,225,376","$158,062,451"
8/9/2020,$0.02,$0.02,$0.02,$0.02,"$14,814,978","$154,269,095"
8/8/2020,$0.02,$0.02,$0.02,$0.02,"$12,313,917","$151,538,154"
8/7/2020,$0.02,$0.02,$0.02,$0.02,"$88,061,342","$148,458,548"
8/6/2020,$0.02,$0.02,$0.02,$0.02,"$25,153,406","$153,784,554"
8/5/2020,$0.02,$0.02,$0.02,$0.02,"$29,115,530","$154,425,931"
8/4/2020,$0.02,$0.02,$0.02,$0.02,"$10,165,114","$141,933,050"
8/3/2020,$0.02,$0.02,$0.02,$0.02,"$12,056,846","$140,325,872"
8/2/2020,$0.02,$0.02,$0.02,$0.02,"$14,548,686","$138,596,527"
8/1/2020,$0.02,$0.02,$0.02,$0.02,"$25,017,551","$148,689,105"
7/31/2020,$0.02,$0.02,$0.02,$0.02,"$10,837,855","$138,230,394"
7/30/2020,$0.02,$0.02,$0.02,$0.02,"$11,288,268","$137,296,018"
7/29/2020,$0.02,$0.02,$0.02,$0.02,"$11,868,242","$133,622,903"
7/28/2020,$0.02,$0.02,$0.02,$0.02,"$13,946,778","$135,247,252"
7/27/2020,$0.02,$0.02,$0.02,$0.02,"$23,788,258","$131,836,569"
7/26/2020,$0.02,$0.02,$0.02,$0.02,"$9,750,295","$137,013,511"
7/25/2020,$0.02,$0.02,$0.02,$0.02,"$7,463,571","$135,545,860"
7/24/2020,$0.02,$0.02,$0.02,$0.02,"$15,241,226","$133,138,296"
7/23/2020,$0.02,$0.02,$0.02,$0.02,"$15,022,818","$135,006,565"
7/22/2020,$0.02,$0.02,$0.02,$0.02,"$8,682,251","$136,002,957"
7/21/2020,$0.02,$0.02,$0.02,$0.02,"$13,937,378","$135,614,594"
7/20/2020,$0.02,$0.02,$0.02,$0.02,"$24,949,288","$136,376,436"
7/19/2020,$0.02,$0.02,$0.02,$0.02,"$9,625,790","$132,728,426"
7/18/2020,$0.02,$0.02,$0.02,$0.02,"$7,273,681","$132,651,066"
7/17/2020,$0.02,$0.02,$0.02,$0.02,"$13,512,526","$133,715,516"
7/16/2020,$0.02,$0.02,$0.02,$0.02,"$25,522,642","$129,913,374"
7/15/2020,$0.02,$0.02,$0.02,$0.02,"$30,711,809","$134,515,922"
7/14/2020,$0.02,$0.02,$0.02,$0.02,"$80,767,447","$140,232,326"
7/13/2020,$0.02,$0.02,$0.02,$0.02,"$88,261,647","$151,763,819"
7/12/2020,$0.02,$0.02,$0.02,$0.02,"$10,912,430","$132,148,166"
7/11/2020,$0.02,$0.02,$0.02,$0.02,"$15,773,580","$133,348,605"
7/10/2020,$0.02,$0.02,$0.02,$0.02,"$9,426,020","$129,543,635"
7/9/2020,$0.02,$0.02,$0.02,$0.02,"$14,291,312","$129,161,142"
7/8/2020,$0.02,$0.02,$0.02,$0.02,"$20,607,936","$131,220,836"
7/7/2020,$0.02,$0.02,$0.02,$0.02,"$9,877,678","$123,982,177"
7/6/2020,$0.02,$0.02,$0.02,$0.02,"$9,159,601","$123,795,664"
7/5/2020,$0.02,$0.02,$0.02,$0.02,"$10,298,843","$119,143,576"
7/4/2020,$0.02,$0.02,$0.02,$0.02,"$15,795,561","$122,534,635"
7/3/2020,$0.02,$0.02,$0.02,$0.02,"$14,939,944","$118,082,328"
7/2/2020,$0.02,$0.02,$0.02,$0.02,"$11,273,030","$120,379,075"
7/1/2020,$0.02,$0.02,$0.02,$0.02,"$6,518,437","$122,878,078"
6/30/2020,$0.02,$0.02,$0.02,$0.02,"$7,501,059","$123,039,016"
6/29/2020,$0.02,$0.02,$0.02,$0.02,"$7,776,398","$123,261,002"
6/28/2020,$0.02,$0.02,$0.02,$0.02,"$9,796,466","$122,871,429"
6/27/2020,$0.02,$0.02,$0.02,$0.02,"$13,367,634","$118,618,520"
6/26/2020,$0.02,$0.02,$0.02,$0.02,"$18,422,126","$125,283,414"
6/25/2020,$0.02,$0.02,$0.02,$0.02,"$16,427,092","$128,591,782"
6/24/2020,$0.02,$0.02,$0.02,$0.02,"$15,984,166","$131,804,333"
6/23/2020,$0.02,$0.02,$0.02,$0.02,"$15,161,783","$137,705,901"
6/22/2020,$0.02,$0.02,$0.02,$0.02,"$16,379,962","$136,411,671"
6/21/2020,$0.02,$0.02,$0.02,$0.02,"$17,767,903","$132,736,241"
6/20/2020,$0.02,$0.02,$0.02,$0.02,"$18,260,710","$133,881,097"
6/19/2020,$0.02,$0.02,$0.02,$0.02,"$21,732,534","$134,033,685"
6/18/2020,$0.02,$0.02,$0.02,$0.02,"$38,002,062","$140,699,908"
6/17/2020,$0.02,$0.02,$0.02,$0.02,"$42,030,080","$140,681,532"
6/16/2020,$0.02,$0.02,$0.02,$0.02,"$31,709,548","$137,826,597"
6/15/2020,$0.02,$0.02,$0.02,$0.02,"$15,985,299","$126,841,244"
6/14/2020,$0.02,$0.02,$0.02,$0.02,"$14,969,230","$127,830,843"
6/13/2020,$0.02,$0.02,$0.02,$0.02,"$17,532,993","$130,923,022"
6/12/2020,$0.02,$0.02,$0.02,$0.02,"$14,268,630","$127,640,947"
6/11/2020,$0.02,$0.02,$0.02,$0.02,"$25,325,590","$124,497,227"
6/10/2020,$0.02,$0.02,$0.02,$0.02,"$22,144,232","$134,989,899"
6/9/2020,$0.02,$0.02,$0.02,$0.02,"$12,698,368","$132,248,217"
6/8/2020,$0.02,$0.02,$0.02,$0.02,"$19,296,683","$132,024,178"
6/7/2020,$0.02,$0.02,$0.02,$0.02,"$12,981,577","$127,648,537"
6/6/2020,$0.02,$0.02,$0.02,$0.02,"$9,678,001","$126,623,283"
6/5/2020,$0.02,$0.02,$0.02,$0.02,"$7,919,656","$126,750,830"
6/4/2020,$0.02,$0.02,$0.02,$0.02,"$12,608,701","$128,164,501"
6/3/2020,$0.02,$0.02,$0.02,$0.02,"$9,713,677","$127,956,271"
6/2/2020,$0.02,$0.02,$0.02,$0.02,"$19,257,506","$125,930,750"
6/1/2020,$0.02,$0.02,$0.02,$0.02,"$21,046,890","$129,941,035"
5/31/2020,$0.02,$0.02,$0.02,$0.02,"$27,117,092","$124,294,660"
5/30/2020,$0.02,$0.02,$0.02,$0.02,"$18,895,013","$132,916,975"
5/29/2020,$0.02,$0.02,$0.02,$0.02,"$12,615,722","$130,100,301"
5/28/2020,$0.02,$0.02,$0.02,$0.02,"$18,348,717","$128,668,689"
5/27/2020,$0.02,$0.02,$0.02,$0.02,"$24,133,127","$127,860,113"
5/26/2020,$0.02,$0.02,$0.02,$0.02,"$32,858,017","$129,910,172"
5/25/2020,$0.02,$0.02,$0.02,$0.02,"$26,082,073","$126,858,505"
5/24/2020,$0.02,$0.02,$0.02,$0.02,"$22,403,381","$121,272,341"
5/23/2020,$0.02,$0.02,$0.02,$0.02,"$11,969,291","$120,421,084"
5/22/2020,$0.02,$0.02,$0.02,$0.02,"$19,765,689","$120,767,861"
5/21/2020,$0.02,$0.02,$0.02,$0.02,"$23,343,189","$115,355,453"
5/20/2020,$0.02,$0.02,$0.02,$0.02,"$19,705,345","$118,928,967"
5/19/2020,$0.02,$0.02,$0.02,$0.02,"$20,506,897","$120,503,740"
5/18/2020,$0.02,$0.02,$0.02,$0.02,"$17,881,510","$118,412,584"
5/17/2020,$0.02,$0.02,$0.02,$0.02,"$17,647,840","$117,730,710"
5/16/2020,$0.02,$0.02,$0.02,$0.02,"$20,985,392","$118,166,583"
5/15/2020,$0.02,$0.02,$0.02,$0.02,"$17,159,418","$114,374,075"
5/14/2020,$0.02,$0.02,$0.02,$0.02,"$28,610,760","$117,553,092"
5/13/2020,$0.02,$0.02,$0.02,$0.02,"$23,944,140","$118,852,023"
5/12/2020,$0.02,$0.02,$0.02,$0.02,"$26,755,166","$119,254,455"
5/11/2020,$0.02,$0.02,$0.02,$0.02,"$12,627,778","$112,861,366"
5/10/2020,$0.02,$0.02,$0.02,$0.02,"$16,235,770","$116,687,483"
5/9/2020,$0.02,$0.02,$0.02,$0.02,"$13,176,969","$130,017,649"
5/8/2020,$0.02,$0.02,$0.02,$0.02,"$18,285,377","$134,228,307"
5/7/2020,$0.02,$0.02,$0.02,$0.02,"$25,511,008","$132,994,198"
5/6/2020,$0.02,$0.02,$0.02,$0.02,"$34,250,850","$133,729,666"
5/5/2020,$0.02,$0.02,$0.02,$0.02,"$24,235,009","$133,985,794"
5/4/2020,$0.02,$0.02,$0.02,$0.02,"$18,825,126","$129,978,410"
5/3/2020,$0.02,$0.02,$0.02,$0.02,"$22,289,761","$125,764,124"
5/2/2020,$0.02,$0.02,$0.02,$0.02,"$21,840,785","$130,363,845"
5/1/2020,$0.02,$0.02,$0.02,$0.02,"$12,585,277","$120,822,572"
4/30/2020,$0.02,$0.02,$0.02,$0.02,"$16,098,383","$115,278,294"
4/29/2020,$0.02,$0.02,$0.02,$0.02,"$18,321,977","$123,669,780"
4/28/2020,$0.02,$0.02,$0.02,$0.02,"$10,823,721","$117,977,096"
4/27/2020,$0.02,$0.02,$0.02,$0.02,"$18,509,169","$116,367,219"
4/26/2020,$0.02,$0.02,$0.02,$0.02,"$29,432,308","$120,615,972"
4/25/2020,$0.02,$0.02,$0.02,$0.02,"$18,063,310","$114,503,472"
4/24/2020,$0.02,$0.02,$0.02,$0.02,"$10,037,558","$107,483,945"
4/23/2020,$0.02,$0.02,$0.02,$0.02,"$11,137,112","$103,679,080"
4/22/2020,$0.02,$0.02,$0.02,$0.02,"$6,900,479","$100,639,070"
4/21/2020,$0.02,$0.02,$0.02,$0.02,"$6,334,401","$96,504,240"
4/20/2020,$0.02,$0.02,$0.02,$0.02,"$13,278,002","$97,655,450"
4/19/2020,$0.02,$0.02,$0.02,$0.02,"$7,343,724","$101,282,688"
4/18/2020,$0.02,$0.02,$0.02,$0.02,"$5,346,557","$104,004,495"
4/17/2020,$0.02,$0.02,$0.02,$0.02,"$8,099,545","$98,729,001"
4/16/2020,$0.02,$0.02,$0.01,$0.02,"$10,998,339","$100,722,402"
4/15/2020,$0.02,$0.02,$0.02,$0.02,"$4,756,865","$92,452,208"
4/14/2020,$0.02,$0.02,$0.02,$0.02,"$6,262,956","$97,004,281"
4/13/2020,$0.02,$0.02,$0.02,$0.02,"$8,655,686","$95,998,954"
4/12/2020,$0.02,$0.02,$0.02,$0.02,"$7,623,132","$99,257,959"
4/11/2020,$0.02,$0.02,$0.02,$0.02,"$9,403,572","$97,563,610"
4/10/2020,$0.02,$0.02,$0.02,$0.02,"$13,993,783","$96,484,532"
4/9/2020,$0.02,$0.02,$0.02,$0.02,"$16,963,505","$108,205,834"
4/8/2020,$0.02,$0.02,$0.02,$0.02,"$8,195,080","$101,363,802"
4/7/2020,$0.02,$0.02,$0.02,$0.02,"$12,574,402","$97,575,169"
4/6/2020,$0.02,$0.02,$0.02,$0.02,"$10,252,119","$99,422,739"
4/5/2020,$0.02,$0.02,$0.02,$0.02,"$4,281,262","$91,178,608"
4/4/2020,$0.02,$0.02,$0.02,$0.02,"$5,806,775","$92,148,941"
4/3/2020,$0.02,$0.02,$0.02,$0.02,"$7,936,551","$90,834,728"
4/2/2020,$0.02,$0.02,$0.02,$0.02,"$10,803,507","$92,418,625"
4/1/2020,$0.02,$0.02,$0.01,$0.02,"$10,102,434","$92,952,090"
3/31/2020,$0.01,$0.02,$0.01,$0.02,"$7,490,832","$89,696,595"
3/30/2020,$0.01,$0.02,$0.01,$0.01,"$6,056,858","$86,634,429"
3/29/2020,$0.01,$0.01,$0.01,$0.01,"$3,769,563","$80,075,430"
3/28/2020,$0.01,$0.01,$0.01,$0.01,"$6,193,815","$82,896,586"
3/27/2020,$0.02,$0.02,$0.01,$0.01,"$6,634,682","$85,766,199"
3/26/2020,$0.02,$0.02,$0.02,$0.02,"$8,881,184","$91,112,911"
3/25/2020,$0.02,$0.02,$0.01,$0.02,"$6,574,314","$87,631,005"
3/24/2020,$0.01,$0.02,$0.01,$0.02,"$9,545,622","$87,741,957"
3/23/2020,$0.01,$0.01,$0.01,$0.01,"$8,289,104","$84,662,157"
3/22/2020,$0.01,$0.02,$0.01,$0.01,"$6,394,716","$77,239,278"
3/21/2020,$0.01,$0.02,$0.01,$0.01,"$6,661,881","$84,965,426"
3/20/2020,$0.02,$0.02,$0.01,$0.01,"$12,460,142","$85,090,984"
3/19/2020,$0.01,$0.02,$0.01,$0.02,"$11,853,490","$88,253,184"
3/18/2020,$0.01,$0.01,$0.01,$0.01,"$6,715,537","$73,289,351"
3/17/2020,$0.01,$0.01,$0.01,$0.01,"$7,903,580","$73,493,974"
3/16/2020,$0.01,$0.01,$0.01,$0.01,"$11,147,688","$69,236,096"
3/15/2020,$0.01,$0.02,$0.01,$0.01,"$7,504,862","$80,112,558"
3/14/2020,$0.01,$0.02,$0.01,$0.01,"$9,054,775","$77,903,425"
3/13/2020,$0.01,$0.02,$0.01,$0.01,"$24,249,779","$81,990,981"
3/12/2020,$0.02,$0.02,$0.01,$0.01,"$20,790,448","$67,034,887"
3/11/2020,$0.02,$0.02,$0.02,$0.02,"$12,336,651","$131,867,970"
3/10/2020,$0.02,$0.02,$0.02,$0.02,"$10,766,368","$134,093,432"
3/9/2020,$0.02,$0.02,$0.02,$0.02,"$16,853,852","$133,118,595"
3/8/2020,$0.03,$0.03,$0.02,$0.02,"$15,862,168","$133,225,702"
3/7/2020,$0.03,$0.03,$0.03,$0.03,"$17,199,510","$151,059,109"
3/6/2020,$0.03,$0.03,$0.03,$0.03,"$16,477,856","$157,801,844"
3/5/2020,$0.03,$0.03,$0.03,$0.03,"$20,796,874","$160,694,448"
3/4/2020,$0.03,$0.03,$0.03,$0.03,"$22,723,656","$155,657,618"
3/3/2020,$0.03,$0.03,$0.03,$0.03,"$10,262,460","$146,784,188"
3/2/2020,$0.03,$0.03,$0.02,$0.03,"$11,419,253","$148,612,184"
3/1/2020,$0.03,$0.03,$0.02,$0.03,"$9,259,434","$141,080,804"
2/29/2020,$0.03,$0.03,$0.03,$0.03,"$10,556,572","$144,935,686"
2/28/2020,$0.03,$0.03,$0.02,$0.03,"$16,770,481","$145,600,427"
2/27/2020,$0.03,$0.03,$0.02,$0.03,"$23,440,749","$150,955,417"
2/26/2020,$0.03,$0.03,$0.02,$0.03,"$25,617,834","$145,689,076"
2/25/2020,$0.03,$0.03,$0.03,$0.03,"$24,675,905","$153,787,820"
2/24/2020,$0.03,$0.03,$0.03,$0.03,"$19,381,789","$165,131,090"
2/23/2020,$0.03,$0.03,$0.03,$0.03,"$13,541,200","$177,223,945"
2/22/2020,$0.03,$0.03,$0.03,$0.03,"$11,353,171","$168,668,873"
2/21/2020,$0.03,$0.03,$0.03,$0.03,"$16,010,345","$173,706,021"
2/20/2020,$0.03,$0.03,$0.03,$0.03,"$19,637,218","$170,664,225"
2/19/2020,$0.03,$0.04,$0.03,$0.03,"$16,379,287","$172,520,863"
2/18/2020,$0.03,$0.03,$0.03,$0.03,"$26,168,480","$191,293,828"
2/17/2020,$0.04,$0.04,$0.03,$0.03,"$34,276,992","$183,630,998"
2/16/2020,$0.04,$0.04,$0.03,$0.04,"$32,917,808","$195,890,112"
2/15/2020,$0.04,$0.04,$0.04,$0.04,"$31,003,907","$204,445,862"
2/14/2020,$0.04,$0.04,$0.04,$0.04,"$66,877,669","$221,611,456"
2/13/2020,$0.04,$0.04,$0.03,$0.04,"$26,003,385","$199,691,679"
2/12/2020,$0.03,$0.04,$0.03,$0.04,"$36,489,692","$203,366,429"
2/11/2020,$0.03,$0.04,$0.03,$0.03,"$28,151,923","$189,527,305"
2/10/2020,$0.03,$0.03,$0.03,$0.03,"$27,608,556","$185,294,450"
2/9/2020,$0.03,$0.04,$0.03,$0.03,"$29,025,362","$188,612,453"
2/8/2020,$0.04,$0.04,$0.03,$0.03,"$33,311,952","$184,762,678"
2/7/2020,$0.03,$0.04,$0.03,$0.04,"$34,976,709","$198,106,734"
2/6/2020,$0.03,$0.04,$0.03,$0.03,"$32,960,323","$186,964,284"
2/5/2020,$0.03,$0.03,$0.03,$0.03,"$24,457,076","$172,344,135"
2/4/2020,$0.03,$0.03,$0.03,$0.03,"$26,865,882","$171,422,590"
2/3/2020,$0.03,$0.03,$0.03,$0.03,"$21,787,637","$166,103,365"
2/2/2020,$0.03,$0.03,$0.03,$0.03,"$11,718,674","$153,603,116"
2/1/2020,$0.03,$0.03,$0.03,$0.03,"$5,685,381","$150,179,484"
1/31/2020,$0.03,$0.03,$0.03,$0.03,"$7,267,103","$149,212,469"
1/30/2020,$0.03,$0.03,$0.03,$0.03,"$9,918,923","$150,550,664"
1/29/2020,$0.03,$0.03,$0.03,$0.03,"$8,378,863","$146,098,799"
1/28/2020,$0.03,$0.03,$0.03,$0.03,"$8,396,331","$148,220,733"
1/27/2020,$0.03,$0.03,$0.03,$0.03,"$8,592,827","$144,588,933"
1/26/2020,$0.03,$0.03,$0.03,$0.03,"$5,643,423","$142,003,064"
1/25/2020,$0.03,$0.03,$0.03,$0.03,"$5,567,264","$139,071,216"
1/24/2020,$0.03,$0.03,$0.02,$0.03,"$5,779,272","$138,629,742"
1/23/2020,$0.03,$0.03,$0.03,$0.03,"$5,633,389","$136,768,311"
1/22/2020,$0.03,$0.03,$0.03,$0.03,"$5,660,220","$142,461,585"
1/21/2020,$0.03,$0.03,$0.03,$0.03,"$13,142,107","$142,037,593"
1/20/2020,$0.03,$0.03,$0.03,$0.03,"$6,751,634","$138,543,935"
1/19/2020,$0.03,$0.03,$0.03,$0.03,"$10,457,932","$139,392,013"
1/18/2020,$0.03,$0.03,$0.03,$0.03,"$11,377,628","$145,191,049"
1/17/2020,$0.03,$0.03,$0.03,$0.03,"$22,597,201","$149,192,404"
1/16/2020,$0.03,$0.03,$0.02,$0.03,"$15,515,574","$139,388,501"
1/15/2020,$0.02,$0.03,$0.02,$0.03,"$22,137,524","$142,264,731"
1/14/2020,$0.02,$0.03,$0.02,$0.02,"$14,705,564","$131,607,710"
1/13/2020,$0.02,$0.02,$0.02,$0.02,"$4,794,844","$125,113,603"
1/12/2020,$0.02,$0.02,$0.02,$0.02,"$3,902,640","$126,962,004"
1/11/2020,$0.02,$0.02,$0.02,$0.02,"$6,079,444","$126,121,037"
1/10/2020,$0.02,$0.02,$0.02,$0.02,"$6,141,812","$125,911,260"
1/9/2020,$0.02,$0.02,$0.02,$0.02,"$5,480,062","$123,934,735"
1/8/2020,$0.02,$0.02,$0.02,$0.02,"$14,016,785","$126,732,499"
1/7/2020,$0.02,$0.02,$0.02,$0.02,"$11,219,275","$128,925,454"
1/6/2020,$0.02,$0.02,$0.02,$0.02,"$8,554,283","$126,265,385"
1/5/2020,$0.02,$0.02,$0.02,$0.02,"$5,985,140","$121,824,616"
1/4/2020,$0.02,$0.02,$0.02,$0.02,"$5,319,429","$120,749,851"
1/3/2020,$0.02,$0.02,$0.02,$0.02,"$12,960,992","$120,188,709"
1/2/2020,$0.02,$0.02,$0.02,$0.02,"$9,982,543","$119,956,616"
1/1/2020,$0.02,$0.02,$0.02,$0.02,"$6,226,483","$118,142,686"
12/31/2019,$0.02,$0.02,$0.02,$0.02,"$9,133,265","$119,053,533"
12/30/2019,$0.02,$0.02,$0.02,$0.02,"$4,545,640","$116,431,646"
12/29/2019,$0.02,$0.02,$0.02,$0.02,"$6,738,064","$118,141,954"
12/28/2019,$0.02,$0.02,$0.02,$0.02,"$4,114,452","$116,570,347"
12/27/2019,$0.02,$0.02,$0.02,$0.02,"$4,277,531","$115,879,297"
12/26/2019,$0.02,$0.02,$0.02,$0.02,"$5,458,491","$114,671,937"
12/25/2019,$0.02,$0.02,$0.02,$0.02,"$8,508,855","$115,562,861"
12/24/2019,$0.02,$0.02,$0.02,$0.02,"$5,141,621","$119,945,134"
12/23/2019,$0.02,$0.02,$0.02,$0.02,"$5,958,995","$117,272,028"
12/22/2019,$0.02,$0.02,$0.02,$0.02,"$5,941,159","$120,991,584"
12/21/2019,$0.02,$0.02,$0.02,$0.02,"$6,044,255","$117,270,993"
12/20/2019,$0.02,$0.02,$0.02,$0.02,"$8,485,819","$121,438,435"
12/19/2019,$0.02,$0.02,$0.02,$0.02,"$7,981,459","$117,665,261"
12/18/2019,$0.02,$0.02,$0.02,$0.02,"$7,211,169","$115,422,475"
12/17/2019,$0.02,$0.02,$0.02,$0.02,"$7,023,648","$104,245,130"
12/16/2019,$0.02,$0.02,$0.02,$0.02,"$8,227,851","$112,356,189"
12/15/2019,$0.02,$0.02,$0.02,$0.02,"$5,899,423","$117,377,998"
12/14/2019,$0.02,$0.02,$0.02,$0.02,"$7,940,676","$114,433,613"
12/13/2019,$0.02,$0.02,$0.02,$0.02,"$10,774,374","$122,481,878"
12/12/2019,$0.03,$0.03,$0.02,$0.02,"$10,329,013","$119,885,110"
12/11/2019,$0.02,$0.03,$0.02,$0.03,"$17,066,258","$126,482,547"
12/10/2019,$0.03,$0.03,$0.02,$0.02,"$50,201,385","$121,911,142"
12/9/2019,$0.03,$0.03,$0.03,$0.03,"$19,859,126","$153,282,695"
12/8/2019,$0.03,$0.03,$0.03,$0.03,"$28,300,193","$161,991,112"
12/7/2019,$0.03,$0.03,$0.03,$0.03,"$45,121,253","$167,640,946"
12/6/2019,$0.03,$0.03,$0.03,$0.03,"$41,140,460","$141,887,621"
12/5/2019,$0.03,$0.03,$0.02,$0.03,"$20,189,229","$131,513,065"
12/4/2019,$0.03,$0.03,$0.02,$0.03,"$39,412,676","$132,545,883"
12/3/2019,$0.02,$0.03,$0.02,$0.03,"$42,797,024","$126,283,306"
12/2/2019,$0.02,$0.02,$0.02,$0.02,"$5,430,180","$112,911,149"
12/1/2019,$0.02,$0.02,$0.02,$0.02,"$3,854,266","$111,406,167"
11/30/2019,$0.02,$0.02,$0.02,$0.02,"$3,279,852","$112,705,904"
11/29/2019,$0.02,$0.02,$0.02,$0.02,"$4,408,068","$116,012,635"
11/28/2019,$0.02,$0.02,$0.02,$0.02,"$4,669,731","$112,135,318"
11/27/2019,$0.02,$0.02,$0.02,$0.02,"$10,199,485","$112,806,051"
